Kingdom,Phylum,Class,Order,Family,Genus,Species,OTU
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__midas_f_119,g__midas_g_1676,s__midas_s_3480,ASV2528
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Polaromonas,"",ASV2531
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Rhodoplanes,"",ASV2545
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Mesorhizobium,"",ASV2549
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Macellibacteroides,s__midas_s_5206,ASV2561
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__AKYH767,g__midas_g_2126,s__midas_s_2126,ASV2563
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__midas_g_1319,s__midas_s_17404,ASV2565
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__LWQ8,g__midas_g_3969,s__midas_s_12047,ASV2567
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_728,g__midas_g_3547,s__midas_s_3547,ASV2570
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_728,g__midas_g_6877,s__midas_s_6877,ASV2583
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__midas_g_59,s__midas_s_6009,ASV2601
k__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Peptostreptococcaceae,g__Romboutsia,s__midas_s_75555,ASV2603
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,s__midas_s_3440,ASV2631
k__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__midas_g_1097,s__midas_s_2836,ASV2632
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Leeiaceae,g__midas_g_7657,s__midas_s_7657,ASV2655
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,"","",ASV2663
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__A0839,g__midas_g_1586,"",ASV2668
k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__midas_g_2775,s__midas_s_2775,ASV2671
k__Bacteria,p__Acidobacteriota,c__Blastocatellia,o__DS-100,f__midas_f_502,g__midas_g_502,s__midas_s_3734,ASV2675
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Hydrogenophaga,s__midas_s_2645,ASV2692
k__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Subgroup_17,f__midas_f_1096,g__midas_g_1096,"",ASV2697
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,g__Ellin6067,"",ASV2714
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Cloacibacterium,"",ASV2738
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Rhodopseudomonas,"",ASV2755
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Lactococcus,s__Lactococcus_raffinolactis,ASV2764
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Defluviicoccales,f__Defluviicoccaceae,g__Defluviicoccus,s__midas_s_2639,ASV2794
k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Microtrichaceae,g__midas_g_120,s__midas_s_2250,ASV2795
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Demequinaceae,g__Demequina,s__Demequina_lutea,ASV2835
k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__midas_o_2,f__midas_f_1575,g__midas_g_1575,s__midas_s_1575,ASV2836
k__Bacteria,p__Patescibacteria,c__Parcubacteria,o__midas_o_11143,f__midas_f_11143,g__midas_g_12070,s__midas_s_13564,ASV2837
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__Ca_Epiflobacter,s__midas_s_188,ASV2876
k__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Peptostreptococcaceae,g__Proteocatella,s__Proteocatella_sphenisci,ASV2916
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,g__midas_g_5463,s__midas_s_44830,ASV2921
k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__Kouleothrix,s__midas_s_3423,ASV2933
k__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pirellula,s__midas_s_2216,ASV2953
k__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Peptostreptococcaceae,g__Romboutsia,s__midas_s_75555,ASV2957
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_9407,g__midas_g_9407,"",ASV2983
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__LWQ8,g__midas_g_3969,s__midas_s_12047,ASV2992
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__A0839,g__midas_g_694,s__midas_s_5373,ASV3006
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Leucobacter,s__midas_s_20638,ASV3021
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__AKYH767,g__midas_g_2366,s__midas_s_2366,ASV3026
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Lactococcus,s__Lactococcus_piscium,ASV3039
k__Bacteria,p__Chloroflexi,c__OLB14,o__midas_o_731,f__midas_f_5647,g__midas_g_22980,s__midas_s_22980,ASV3094
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium_sensu_stricto_12,s__midas_s_4177,ASV3101
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_5639,g__midas_g_5639,s__midas_s_5639,ASV3104
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,"",ASV3110
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_3760,g__midas_g_10787,s__midas_s_10787,ASV3151
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Hyphomicrobium,s__midas_s_1257,ASV3180
k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__midas_g_3137,s__midas_s_3137,ASV3181
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Acidovorax,"",ASV3193
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__midas_s_10586,ASV3200
k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__Kouleothrix,s__midas_s_3423,ASV3221
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__midas_o_5,f__midas_f_5,g__midas_g_399,s__midas_s_5208,ASV3224
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__midas_g_4871,s__midas_s_8110,ASV3275
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__midas_g_4871,s__midas_s_4871,ASV3296
k__Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Blastocatellales,f__Blastocatellaceae,g__Aridibacter,s__midas_s_5604,ASV3319
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Hyphomicrobium,s__midas_s_2150,ASV3334
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Macellibacteroides,s__midas_s_5206,ASV3358
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__midas_s_10586,ASV3364
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__Flavobacterium_glaciei,ASV3372
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Defluviimonas,s__midas_s_6272,ASV3385
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Comamonas,s__midas_s_5587,ASV3392
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__AKYH767,g__midas_g_855,s__midas_s_2846,ASV3418
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__midas_g_1919,s__midas_s_5788,ASV3437
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Sphaerotilus,s__Sphaerotilus_natans,ASV3442
k__Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,f__Vermiphilaceae,g__midas_g_5150,s__midas_s_5150,ASV3445
k__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Absconditabacteriales_SR1,f__midas_f_12243,g__midas_g_44976,"",ASV3459
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,s__midas_s_5532,ASV3516
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,s__midas_s_23582,ASV3531
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__midas_s_6800,ASV3544
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__midas_o_5,f__midas_f_5,g__midas_g_100,s__midas_s_151,ASV3572
k__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__midas_s_6542,ASV3585
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Ferruginibacter,s__midas_s_2037,ASV3645
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,"",ASV3649
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Mitochondria,g__midas_g_11331,"",ASV3654
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Hyphomicrobium,s__midas_s_2718,ASV3656
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_7404,g__midas_g_24348,s__midas_s_24348,ASV3668
k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__midas_g_2775,s__midas_s_2775,ASV3675
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_10823,g__midas_g_10823,s__midas_s_14034,ASV3684
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Comamonas,"",ASV3712
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,s__midas_s_3875,ASV3760
k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__midas_g_3137,"",ASV3768
k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__midas_f_3344,g__midas_g_3344,s__midas_s_3344,ASV3793
k__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Subgroup_17,f__midas_f_1096,g__midas_g_1096,s__midas_s_1096,ASV3819
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Lactococcus,s__midas_s_14162,ASV3823
k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__midas_g_2775,s__midas_s_2775,ASV3833
k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__midas_f_3344,g__midas_g_3344,s__midas_s_3344,ASV3836
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__midas_g_251,s__midas_s_8544,ASV3862
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Macellibacteroides,"",ASV3874
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Ferruginibacter,"",ASV3878
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Pseudorhodobacter,s__midas_s_5012,ASV3902
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__midas_g_57,s__midas_s_2355,ASV3928
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,g__midas_g_7712,s__midas_s_7712,ASV3940
k__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__midas_f_352,g__midas_g_991,s__midas_s_5556,ASV3943
k__Bacteria,p__Firmicutes,c__Bacilli,o__Exiguobacterales,f__Exiguobacteraceae,g__Exiguobacterium,s__midas_s_80067,ASV3982
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_5639,g__midas_g_5639,s__midas_s_5639,ASV3991
k__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Peptostreptococcaceae,g__Romboutsia,s__Romboutsia_sedimentorum,ASV4017
k__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__midas_f_2,g__midas_g_366,s__midas_s_1274,ASV4044
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__midas_g_1498,s__midas_s_2561,ASV4052
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_5324,g__midas_g_11340,s__midas_s_11340,ASV4093
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__midas_s_14052,ASV4101
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__midas_g_1341,"",ASV4151
k__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__midas_s_3159,ASV4193
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,g__midas_g_1422,s__midas_s_48381,ASV4198
k__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Peptostreptococcaceae,g__Proteocatella,s__midas_s_82762,ASV4211
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Comamonas,s__midas_s_21300,ASV4221
k__Bacteria,p__Patescibacteria,c__Parcubacteria,o__midas_o_11143,f__midas_f_11143,g__midas_g_15216,"",ASV4234
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,"",ASV4259
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,s__midas_s_1956,ASV4272
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Paracaedibacterales,f__Paracaedibacteraceae,g__Ca_Odyssella,s__midas_s_20826,ASV4299
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__midas_g_56,"",ASV4333
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_5391,g__midas_g_5391,s__midas_s_6496,ASV4374
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__AKYH767,g__midas_g_283,s__midas_s_886,ASV4386
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,"",ASV4390
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__midas_f_2010,g__midas_g_2010,s__midas_s_3508,ASV4430
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__midas_g_1319,s__midas_s_5730,ASV4431
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_3760,g__midas_g_36117,s__midas_s_36117,ASV4454
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,g__midas_g_5463,"",ASV4482
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_4375,g__midas_g_4375,s__midas_s_6364,ASV4511
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__midas_f_119,g__midas_g_119,"",ASV4515
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_5391,g__midas_g_5391,s__midas_s_6496,ASV4533
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Ardenticatenales,f__Ca_Promineofilaceae,g__Ca_Promineofilum,s__midas_s_9445,ASV4545
k__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Peptostreptococcaceae,g__Romboutsia,s__midas_s_75555,ASV4627
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Comamonas,s__midas_s_5623,ASV4629
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Paeniglutamicibacter,s__midas_s_14806,ASV4639
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_11912,g__midas_g_11912,s__midas_s_11912,ASV4678
k__Bacteria,p__Firmicutes,c__Bacilli,o__Exiguobacterales,f__Exiguobacteraceae,g__Exiguobacterium,s__midas_s_80067,ASV4751
k__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Peptostreptococcaceae,g__Romboutsia,s__midas_s_75555,ASV4786
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Leeiaceae,g__midas_g_7657,s__midas_s_7657,ASV4863
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Competibacterales,f__Competibacteraceae,g__Ca_Competibacter,s__midas_s_1724,ASV4956
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__RBG-13-54-9,f__midas_f_8354,g__midas_g_26439,s__midas_s_26439,ASV4973
k__Bacteria,p__Myxococcota,c__Polyangia,o__Nannocystales,f__Nannocystaceae,g__Nannocystis,s__midas_s_2027,ASV5049
k__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__midas_f_11626,g__midas_g_15640,s__midas_s_15640,ASV5071
k__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Kineosporiales,f__Kineosporiaceae,g__midas_g_327,s__midas_s_3563,ASV5119
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__midas_s_14052,ASV5154
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,g__midas_g_5463,"",ASV5163
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Bauldia,s__midas_s_6044,ASV5194
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__NS9_marine_group,g__midas_g_843,"",ASV5199
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,s__midas_s_877,ASV5218
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium_sensu_stricto_13,"",ASV5272
k__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Subgroup_17,f__midas_f_1096,g__midas_g_4670,s__midas_s_4670,ASV5285
k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,s__midas_s_13371,ASV5287
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__midas_g_4871,"",ASV5331
